X (mm),Y (mm),Z (mm),Roll (deg),Pitch (deg),Yaw (deg)
-2.0873465651078513,-0.20658742552253528,-0.5417220943869747,0.0112333423887776,-0.11676199004563159,-0.49195616899280736
