X (mm),Y (mm),Z (mm),Roll (deg),Pitch (deg),Yaw (deg)
-2.1573830607243494,0.04622832346361383,-0.8311536343454093,-0.22737961839526122,-0.2848193108210566,-0.8144695642845576
