X (mm),Y (mm),Z (mm),Roll (deg),Pitch (deg),Yaw (deg)
-1.4658388943684468,0.24279372298297208,-0.3429257667182256,-0.9606131373057565,-0.11224059167685851,-1.8159807770032472
