X (mm),Y (mm),Z (mm),Roll (deg),Pitch (deg),Yaw (deg)
-0.9844294878661054,-0.4622517505469621,-1.0788284610278112,-0.053824484835544695,-0.13212298219316665,-0.8950510902321511
