X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.8958993670339357,-0.28363148806990335,0.011121697154188315,-0.06278246751362815,0.223354438134983,0.2026629251026577
