X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.23017520061684554,-0.02537693035838151,0.11582340562469617,0.35099978223625783,-0.13246789621279476,0.0378490808512808
