X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.08188820492025917,0.1465040637533127,-0.1622775353438018,0.289042046274389,-0.19151366901070332,0.05759671131506394
