X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.04363915416110409,-3.8589390799396597,2.0315956541742946,0.11425122736352478,-0.05605801985449688,0.5850843203729355
