X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.8502590119373867,-0.5714024117258022,0.5736882988960348,0.163381457320682,-0.04560914361682933,0.3073183768723595
