X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.7795985442245137,2.6646371738768844,-1.0599189087550114,-2.098350638075331,0.6187024537778001,-0.2750845627579821
