X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.28030085533720195,-0.22853131435333385,-0.22724013592604453,0.2379496494804414,-0.03458553871322323,0.1233208214624284
