X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
2.066140180559503,-6.075643549825038,2.5707689927545694,3.0406774521125612,-1.0954445898164167,3.5941235719023936
