X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.18287484912175178,0.651262829035037,0.4269505696669721,-0.30710476926859087,0.06425619333072063,-0.17749529410842513
