X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
1.5517134512360957,0.8415380447952789,0.2841574790062246,0.9163083763909441,-0.8910284143669145,1.015363156246039
