X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
2.5410148941186517,-5.539120424251735,4.940829025647307,1.435569094083533,-1.120473843342495,1.5252564881052777
