X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.6626500024677624,-1.192389152268845,-0.40105281176016727,0.525329021676356,-0.12133609502124187,0.5467032348098044
