X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.6252644355557866,-1.2434936739576958,-2.951845002935171,-0.27953021203319395,0.761506238328316,-0.20077304118817807
