X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.43376042793330605,-3.9483257143192674,1.7743974232871313,1.788013532961159,-0.9733467446219279,0.8631511656410495
