X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.3041374506258697,0.16678633098975504,-0.505528332960404,-0.13570833214889433,-0.054291074229887215,-0.001437747672525802
