X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-3.1310911142123787,0.9786480248894535,-0.667497183388269,-0.42568067670987375,-0.14976268166637396,-0.8631646797930941
