X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.18898107905276618,-0.4114344429400798,-0.13510535920285405,-0.2781483509096745,-0.17346212786734583,-0.4348869536253588
