X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.043515784834426974,-1.1460747552847192,-0.1961972667878884,-0.15113766426175346,0.17414801207039687,-0.12607582233934522
