X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.2678180875437395,-2.2346594410373495,2.282990913958116,1.983154443380144,1.0777219078296199,-0.7504851028293302
