X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
1.1145317000826558,0.11643654714660945,0.604776491513275,-0.15572189113612467,-0.0749694500276803,0.28797288306343205
