X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.19608638386376775,0.9680980111819455,0.1550093581465798,-0.15866451970451578,-0.23653476305731402,-0.06838247641785955
