X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.13405090352848015,-0.21716636895673025,0.020257540876076008,0.18075354508445685,-0.12396553224517959,0.06745749771614129
