X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-0.07525499326837415,0.03649672100868151,-0.18457326190827283,0.16619683367592586,0.0007693985625323307,0.04340821799127781
