X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
-1.0048241750613955,0.4164876714204455,0.13063675367408534,-0.6293174708843452,0.3842215636781816,-0.4129237618679511
