X Change (mm),Y Change (mm),Z Change (mm),Roll Change (deg),Pitch Change (deg),Yaw Change (deg)
0.5820981187836738,-4.691348748324444,2.6790876722664363,-0.0011759395392090255,-1.4674885146811647,0.8252318677228061
